FLOOR,BEDROOM,BATHROOM,parking_missing,price_in_crore,Land_in_aana,LAND_squared,City,road_access_in_feet,facing,AGE,car_parking,bike_parking
1.5,4.0,3.0,1,1.2,3.2,10.240000000000002,kathmandu,15.5,south,6,0,0
2.5,4.0,4.0,1,1.4,2.2,4.840000000000001,bhaktapur,15.0,east,8,0,0
2.0,5.0,5.0,1,1.35,5.0,25.0,bhaktapur,13.0,south,7,0,0
2.5,6.0,4.0,1,2.5,3.3,10.889999999999999,bhaktapur,20.0,north-east,6,0,0
2.5,3.0,3.0,1,2.1,4.2,17.64,lalitpur,13.0,north-east,12,0,0
1.5,5.0,4.0,1,1.15,3.0,9.0,kathmandu,13.0,west,12,0,0
3.5,6.0,6.0,1,3.0,4.2,17.64,kathmandu,12.0,west,11,0,0
5.0,6.0,6.0,1,5.0,3.0,9.0,kathmandu,15.0,east,5,0,0
2.0,4.0,4.0,1,2.25,3.0,9.0,kathmandu,20.0,west,3,0,0
3.0,6.0,5.0,1,2.9,5.0,25.0,kathmandu,12.0,west,3,0,0
3.5,7.0,4.0,1,2.85,3.2,10.240000000000002,kathmandu,15.0,south,3,0,0
4.5,8.0,5.0,1,4.65,3.2,10.240000000000002,kathmandu,18.0,west,3,0,0
2.5,5.0,4.0,1,2.7,4.0,16.0,kathmandu,20.0,north,23,0,0
2.5,5.0,4.0,1,3.15,5.1,26.009999999999998,kathmandu,12.0,north,4,0,0
2.5,6.0,4.0,1,11.0,26.0,676.0,kathmandu,15.0,east,4,0,0
2.5,5.0,3.0,1,2.45,3.2,10.240000000000002,kathmandu,12.0,north,4,0,0
3.5,6.0,4.0,1,2.25,3.2,10.240000000000002,kathmandu,13.0,north,9,0,0
2.5,7.0,4.0,1,2.85,3.1,9.610000000000001,kathmandu,10.0,west,3,0,0
2.5,6.0,4.0,1,2.5,3.0,9.0,kathmandu,10.0,south,3,0,0
1.0,2.0,1.0,1,1.55,4.2,17.64,kathmandu,10.0,east,3,0,0
3.5,8.0,4.0,1,1.7,3.3,10.889999999999999,kathmandu,13.0,north,9,0,0
2.5,4.0,3.0,1,1.9,3.0,9.0,lalitpur,13.0,north-east,4,0,0
2.5,4.0,4.0,1,1.6,3.2,10.240000000000002,kathmandu,20.0,west,4,0,0
2.5,5.0,5.0,1,1.55,3.0,9.0,kathmandu,20.0,east,3,0,0
2.5,6.0,4.0,1,1.65,3.0,9.0,kathmandu,13.0,east,4,0,0
2.5,3.0,3.0,1,1.8,3.0,9.0,kathmandu,20.0,north,3,0,0
2.5,5.0,4.0,1,1.9,3.0,9.0,kathmandu,13.0,south,4,0,0
3.5,8.0,6.0,1,10.0,14.0,196.0,kathmandu,13.0,south,35,0,0
2.5,6.0,6.0,1,2.25,3.2,10.240000000000002,kathmandu,13.0,east,3,0,0
4.0,4.0,4.0,1,5.0,5.0,25.0,kathmandu,15.0,west,3,0,0
2.5,6.0,5.0,1,1.28,3.0,9.0,kathmandu,13.0,west,3,0,0
1.0,2.0,1.0,1,1.2,4.0,16.0,kathmandu,13.0,west,8,0,0
1.0,3.0,1.0,1,0.98,3.2,10.240000000000002,kathmandu,13.0,east,8,0,0
2.5,4.0,3.0,1,1.7,3.0,9.0,kathmandu,13.0,north,8,0,0
2.0,5.0,4.0,1,10.0,12.0,144.0,kathmandu,20.0,east,8,0,0
5.0,10.0,6.0,1,26.0,18.0,324.0,kathmandu,15.0,north,12,0,0
6.5,12.0,7.0,1,15.0,15.0,225.0,kathmandu,20.0,west,6,0,0
3.0,7.0,5.0,1,2.5,3.2,10.240000000000002,lalitpur,13.0,north-west,8,0,0
3.5,6.0,8.0,1,6.25,7.0,49.0,kathmandu,14.0,west,7,0,0
2.5,4.0,4.0,1,3.8,4.0,16.0,lalitpur,16.0,south-east,12,0,0
3.0,4.0,4.0,1,2.55,4.2,17.64,lalitpur,13.0,south-east,12,0,0
2.5,5.0,6.0,1,3.8,4.0,16.0,kathmandu,15.0,east,22,0,0
2.5,5.0,4.0,1,5.5,8.2,67.24,kathmandu,13.0,unknown,13,0,0
2.0,4.0,4.0,1,9.75,16.0,256.0,lalitpur,14.0,south,6,0,0
2.5,5.0,5.0,1,4.3,5.2,27.040000000000003,kathmandu,12.0,east,12,0,0
2.5,6.0,6.0,1,3.0,4.0,16.0,kathmandu,12.0,east,12,0,0
2.5,3.0,4.0,1,2.75,3.2,10.240000000000002,lalitpur,20.0,west,7,0,0
2.5,4.0,5.0,1,3.0,5.2,27.040000000000003,kathmandu,20.0,east,13,0,0
3.0,8.0,4.0,1,2.6,4.2,17.64,kathmandu,12.0,south-west,6,0,0
3.0,4.0,6.0,1,3.2,5.5,30.25,kathmandu,14.0,east,12,0,0
2.5,6.0,4.0,1,9.0,10.1,102.00999999999999,kathmandu,12.0,south,6,0,0
3.0,6.0,3.0,1,4.1,5.0,25.0,kathmandu,14.0,west,6,0,0
2.0,4.0,4.0,1,13.0,10.0,100.0,kathmandu,16.0,north,6,0,0
2.5,5.0,5.0,1,3.1,4.2,17.64,kathmandu,19.0,west,14,0,0
2.5,11.0,5.0,1,2.5,4.2,17.64,kathmandu,20.0,north,12,0,0
5.0,9.0,7.0,1,7.0,5.2,27.040000000000003,kathmandu,26.0,west,16,0,0
2.5,3.0,4.0,1,2.2,3.0,9.0,kathmandu,26.0,west,12,0,0
2.5,5.0,4.0,1,14.0,12.0,144.0,kathmandu,0.0,north,6,0,0
2.5,6.0,4.0,1,1.9,3.0,9.0,kathmandu,10.0,east,12,0,0
1.0,2.0,1.0,1,1.3,3.5,12.25,kathmandu,13.0,east,6,0,0
2.5,5.0,4.0,1,2.0,4.3,18.49,kathmandu,13.0,north,24,0,0
2.5,5.0,4.0,1,1.85,3.0,9.0,kathmandu,12.0,north-east,3,0,0
2.0,4.0,2.0,1,1.25,3.0,9.0,kathmandu,6.0,west,7,0,0
2.0,4.0,2.0,1,1.8,4.0,16.0,kathmandu,13.0,west,3,0,0
2.5,5.0,3.0,1,4.6,6.3,39.69,kathmandu,13.0,west,4,0,0
3.5,7.0,4.0,1,3.85,7.0,49.0,kathmandu,12.0,west,8,0,0
2.5,4.0,3.0,1,4.5,6.0,36.0,kathmandu,12.0,south,5,0,0
2.5,4.0,4.0,1,3.3,5.0,25.0,kathmandu,12.0,east,4,0,0
2.5,4.0,4.0,1,2.8,3.2,10.240000000000002,lalitpur,24.0,south,10,0,0
3.5,5.0,4.0,1,5.75,5.0,25.0,kathmandu,23.0,north-east,11,0,0
3.0,5.0,5.0,1,3.2,5.0,25.0,kathmandu,12.0,north-east,5,0,0
3.0,6.0,4.0,1,1.9,2.2,4.840000000000001,kathmandu,10.0,west,3,0,0
2.5,5.0,3.0,1,2.45,3.1,9.610000000000001,kathmandu,15.0,west,3,0,0
2.5,5.0,4.0,1,3.8,8.3,68.89000000000001,kathmandu,12.0,east,3,0,0
2.5,5.0,4.0,1,2.75,3.0,9.0,kathmandu,15.0,west,10,0,0
2.5,4.0,4.0,1,4.75,6.0,36.0,kathmandu,13.0,west,23,0,0
2.5,5.0,3.0,1,2.8,4.1,16.81,kathmandu,13.0,south,4,0,0
2.5,4.0,5.0,1,4.9,4.0,16.0,kathmandu,20.0,north,4,0,0
2.5,5.0,4.0,1,1.35,4.0,16.0,kathmandu,12.0,north,4,0,0
2.5,4.0,4.0,1,2.9,4.0,16.0,lalitpur,10.0,unknown,9,0,0
3.0,5.0,6.0,1,3.2,3.0,9.0,kathmandu,15.0,south-west,3,0,0
2.5,5.0,4.0,1,2.38,4.0,16.0,kathmandu,12.0,north,3,0,0
2.5,5.0,3.0,1,3.4,4.0,16.0,kathmandu,10.0,east,3,0,0
3.0,6.0,6.0,1,2.25,2.2,4.840000000000001,kathmandu,12.0,east,9,0,0
2.5,6.0,5.0,1,3.28,4.1,16.81,kathmandu,10.0,south-west,4,0,0
2.5,5.0,4.0,1,2.05,3.1,9.610000000000001,kathmandu,12.0,east,4,0,0
3.0,5.0,4.0,1,2.65,3.1,9.610000000000001,kathmandu,17.0,east,3,0,0
3.0,5.0,4.0,1,2.9,5.0,25.0,kathmandu,20.0,west,4,0,0
2.5,5.0,4.0,1,2.75,4.0,16.0,kathmandu,12.0,south,3,0,0
2.5,5.0,5.0,1,3.65,4.0,16.0,kathmandu,20.0,south,32,0,0
2.5,5.0,4.0,1,2.85,4.0,16.0,kathmandu,13.0,unknown,3,0,0
2.5,5.0,4.0,1,5.0,8.0,64.0,kathmandu,13.0,north,3,0,0
3.0,5.0,4.0,1,6.5,15.0,225.0,kathmandu,13.0,north,3,0,0
2.5,5.0,4.0,1,13.3,12.0,144.0,kathmandu,13.0,west,8,0,0
2.5,5.0,4.0,1,4.5,6.0,36.0,kathmandu,12.0,west,7,0,0
2.5,6.0,4.0,1,2.3,3.2,10.240000000000002,kathmandu,0.0,west,3,0,0
2.5,6.0,5.0,1,2.5,4.0,16.0,kathmandu,12.0,south,4,0,0
2.5,5.0,3.0,1,4.0,7.0,49.0,kathmandu,13.0,west,8,0,0
2.5,5.0,4.0,1,2.5,3.5,12.25,lalitpur,10.0,north,4,0,0
2.5,7.0,5.0,1,5.5,5.0,25.0,kathmandu,24.0,north,10,0,0
2.5,5.0,5.0,1,2.15,4.0,16.0,kathmandu,13.0,west,11,0,0
2.5,5.0,4.0,1,2.6,4.0,16.0,kathmandu,13.0,east,3,0,0
2.5,5.0,4.0,1,2.6,4.0,16.0,kathmandu,12.0,north-east,3,0,0
2.5,5.0,4.0,1,2.65,4.1,16.81,lalitpur,12.0,west,3,0,0
2.5,5.0,4.0,1,2.8,5.2,27.040000000000003,kathmandu,12.0,west,6,0,0
2.5,5.0,6.0,1,3.45,4.1,16.81,kathmandu,12.0,south,6,0,0
2.5,4.0,4.0,1,3.25,5.2,27.040000000000003,kathmandu,15.0,east,10,0,0
2.5,6.0,6.0,1,3.45,4.0,16.0,kathmandu,13.0,south,6,0,0
3.5,6.0,6.0,1,3.25,5.0,25.0,kathmandu,12.0,north-east,12,0,0
2.5,6.0,6.0,1,2.95,5.0,25.0,kathmandu,14.0,west,7,0,0
2.5,4.0,3.0,1,2.45,3.5,12.25,kathmandu,12.0,east,6,0,0
3.5,5.0,3.0,1,6.5,8.0,64.0,kathmandu,32.0,west,6,0,0
2.5,5.0,6.0,1,6.75,17.2,295.84,kathmandu,13.0,west,10,0,0
2.5,5.0,5.0,1,2.15,3.0,9.0,kathmandu,12.0,south,7,0,0
3.0,5.0,5.0,1,1.9,3.0,9.0,kathmandu,23.0,west,5,0,0
2.5,6.0,5.0,1,5.5,13.0,169.0,lalitpur,14.0,south,3,0,0
2.5,6.0,6.0,1,4.95,6.0,36.0,kathmandu,13.0,north,3,0,0
2.5,6.0,4.0,1,1.8,2.8,7.839999999999999,kathmandu,13.0,south-east,6,0,0
2.5,5.0,3.0,1,1.15,2.2,4.840000000000001,kathmandu,10.0,south,10,0,0
2.0,4.0,3.0,1,1.3,2.3,5.289999999999999,kathmandu,13.0,south-east,6,0,0
3.0,5.0,5.0,1,2.1,5.0,25.0,kathmandu,10.0,east,12,0,0
2.5,4.0,3.0,1,1.35,2.3,5.289999999999999,kathmandu,11.0,north,6,0,0
2.5,5.0,4.0,1,1.75,6.2,38.440000000000005,kathmandu,11.0,south-east,7,0,0
2.5,5.0,4.0,1,1.9,4.0,16.0,kathmandu,16.0,east,11,0,0
2.5,4.0,4.0,1,1.2,3.0,9.0,kathmandu,13.0,east,9,0,0
2.5,4.0,4.0,1,1.4,3.2,10.240000000000002,kathmandu,13.0,west,9,0,0
2.5,5.0,4.0,1,1.3,3.0,9.0,kathmandu,20.0,east,19,0,0
3.0,6.0,6.0,1,3.6,6.0,36.0,kathmandu,10.0,south,12,0,0
2.5,5.0,4.0,1,1.65,3.0,9.0,kathmandu,13.0,south,8,0,0
2.5,5.0,4.0,1,1.35,3.0,9.0,kathmandu,16.0,south,7,0,0
2.5,5.0,4.0,1,1.15,3.0,9.0,kathmandu,13.0,east,19,0,0
2.0,4.0,2.0,1,4.0,8.0,64.0,kathmandu,20.0,east,7,0,0
4.0,7.0,3.0,1,8.0,7.0,49.0,kathmandu,16.5,north,7,0,0
2.5,5.0,4.0,1,2.65,4.5,20.25,kathmandu,20.0,east,6,0,0
2.5,5.0,5.0,1,3.7,6.0,36.0,kathmandu,15.0,south-east,6,0,0
2.5,5.0,4.0,1,2.03,3.5,12.25,kathmandu,12.0,south,26,0,0
3.0,6.0,6.0,1,3.5,4.0,16.0,kathmandu,10.0,south-east,14,0,0
2.5,5.0,3.0,1,4.3,5.5,30.25,kathmandu,16.0,north-west,12,0,0
2.5,3.0,4.0,1,2.2,3.0,9.0,kathmandu,26.0,south,6,0,0
2.0,4.0,4.0,1,2.3,4.3,18.49,kathmandu,15.0,south,9,0,0
3.5,5.0,4.0,1,5.2,10.0,100.0,kathmandu,20.0,south,11,0,0
2.5,5.0,3.0,1,5.5,6.2,38.440000000000005,kathmandu,15.0,south,7,0,0
3.0,6.0,6.0,1,7.6,8.1,65.61,kathmandu,15.0,south,16,0,0
2.5,6.0,5.0,1,3.8,4.0,16.0,kathmandu,15.0,south,6,0,0
2.5,4.0,4.0,1,3.2,6.0,36.0,kathmandu,13.0,east,6,0,0
2.5,6.0,4.0,1,3.2,3.0,9.0,kathmandu,12.0,south,6,0,0
2.5,6.0,4.0,1,15.0,22.0,484.0,lalitpur,20.0,south-east,8,0,0
2.5,5.0,4.0,1,2.15,3.75,14.0625,lalitpur,17.0,south,6,0,0
3.0,6.0,6.0,1,5.8,5.1,26.009999999999998,lalitpur,15.0,north,8,0,0
2.5,5.0,4.0,1,3.1,5.1,26.009999999999998,kathmandu,0.0,unknown,7,0,0
2.5,5.0,4.0,1,5.1,5.5,30.25,kathmandu,18.0,unknown,6,0,0
2.5,6.0,3.0,1,2.35,3.1,9.610000000000001,kathmandu,12.0,east,12,0,0
4.0,8.0,7.0,1,4.65,3.5,12.25,kathmandu,20.0,west,12,0,0
2.5,7.0,4.0,1,2.8,4.0,16.0,kathmandu,12.0,east,6,0,0
2.5,5.0,4.0,1,2.5,4.0,16.0,kathmandu,0.0,unknown,22,0,0
2.5,5.0,4.0,1,3.2,3.0,9.0,kathmandu,12.0,west,6,0,0
2.5,5.0,4.0,1,3.4,6.2,38.440000000000005,kathmandu,0.0,unknown,6,0,0
3.0,6.0,4.0,1,3.2,4.0,16.0,kathmandu,13.0,south,25,0,0
3.0,6.0,5.0,1,3.25,4.0,16.0,kathmandu,15.0,west,25,0,0
2.5,7.0,7.0,1,4.8,3.5,12.25,kathmandu,12.0,west,3,0,0
3.5,6.0,9.0,1,2.5,3.5,12.25,kathmandu,20.0,east,3,0,0
2.5,5.0,4.0,1,4.25,4.0,16.0,kathmandu,12.0,north,8,0,0
2.5,4.0,4.0,1,6.75,12.0,144.0,kathmandu,12.0,north,8,0,0
3.0,4.0,6.0,1,5.4,4.0,16.0,kathmandu,10.0,south,8,0,0
2.5,5.0,7.0,1,9.5,6.0,36.0,kathmandu,12.0,west,7,0,0
2.5,4.0,5.0,1,3.2,3.2,10.240000000000002,kathmandu,12.0,north,3,0,0
2.5,6.0,5.0,1,3.2,4.0,16.0,kathmandu,15.0,west,4,0,0
2.5,4.0,4.0,1,6.9,10.0,100.0,kathmandu,18.0,west,8,0,0
1.0,2.0,1.0,1,2.8,4.2,17.64,lalitpur,16.0,north,5,0,0
2.5,4.0,3.0,1,2.3,3.3,10.889999999999999,lalitpur,16.0,north,4,0,0
4.0,7.0,5.0,1,4.5,4.5,20.25,kathmandu,15.0,north,10,0,0
2.5,6.0,4.0,1,4.5,9.0,81.0,lalitpur,20.0,north,11,0,0
2.5,6.0,6.0,1,12.0,16.0,256.0,lalitpur,10.0,east,5,0,0
3.0,6.0,4.0,1,7.5,7.0,49.0,lalitpur,15.0,north,3,0,0
2.0,4.0,4.0,1,10.0,4.2,17.64,lalitpur,18.0,west,3,0,0
2.5,5.0,5.0,1,3.6,4.0,16.0,lalitpur,12.0,west,3,0,0
4.0,4.0,4.0,1,3.0,3.0,9.0,lalitpur,12.0,east,3,0,0
1.0,1.0,1.0,1,12.0,8.0,64.0,kathmandu,20.0,east,6,0,0
1.0,1.0,1.0,1,6.0,7.0,49.0,kathmandu,20.0,north,10,0,0
1.0,1.0,1.0,1,4.5,6.0,36.0,kathmandu,16.0,south,7,0,0
2.5,1.0,1.0,1,5.5,8.0,64.0,kathmandu,24.0,east,5,0,0
1.0,1.0,1.0,1,9.0,15.0,225.0,kathmandu,16.0,north,3,0,0
2.5,6.0,1.0,1,3.2,4.5,20.25,kathmandu,10.0,south,3,0,0
2.0,1.0,1.0,1,9.5,12.0,144.0,kathmandu,15.0,east,3,0,0
2.5,5.0,2.0,1,3.4,4.1,16.81,kathmandu,12.0,south,3,0,0
2.5,6.0,5.0,1,3.8,4.0,16.0,kathmandu,15.0,south-east,10,0,0
3.0,7.0,3.0,1,4.5,5.5,30.25,kathmandu,12.0,south,6,0,0
2.5,6.0,1.0,1,8.0,13.0,169.0,kathmandu,15.0,south,6,0,0
1.0,5.0,7.0,1,10.5,14.0,196.0,kathmandu,20.0,west,10,0,0
1.0,1.0,7.0,1,3.2,4.0,16.0,kathmandu,15.0,east,6,0,0
2.5,5.0,4.0,1,10.5,9.0,81.0,kathmandu,16.0,west,6,0,0
2.5,4.0,4.0,1,5.5,5.0,25.0,kathmandu,13.0,east,7,0,0
3.0,7.0,4.0,1,7.0,7.8,60.839999999999996,kathmandu,12.0,east,11,0,0
3.0,10.0,8.0,1,5.7,7.0,49.0,kathmandu,15.0,north,9,0,0
2.0,4.0,4.0,1,5.2,16.0,256.0,lalitpur,12.0,west,9,0,0
2.5,5.0,5.0,1,2.5,4.1,16.81,lalitpur,30.0,north,11,0,0
3.0,5.0,3.0,1,2.5,4.0,16.0,lalitpur,15.0,east,15,0,0
2.5,6.0,3.0,1,3.5,3.0,9.0,lalitpur,20.0,east,8,0,0
2.5,6.0,1.0,1,2.45,3.5,12.25,lalitpur,10.0,north,9,0,0
2.5,4.0,4.0,1,2.15,3.1,9.610000000000001,lalitpur,13.0,west,8,0,0
3.5,4.0,5.0,1,3.7,5.0,25.0,kathmandu,10.0,north,7,0,0
2.5,4.0,4.0,1,3.75,6.5,42.25,lalitpur,13.0,north-west,6,0,0
2.5,3.0,4.0,1,2.75,4.0,16.0,lalitpur,13.0,west,6,0,0
2.5,5.0,5.0,1,2.8,3.0,9.0,lalitpur,22.0,north,26,0,0
2.5,4.0,4.0,1,11.0,9.0,81.0,lalitpur,20.0,east,7,0,0
1.0,4.0,3.0,1,1.8,4.2,17.64,kathmandu,10.0,east,12,0,0
3.5,6.0,1.0,1,3.7,4.0,16.0,kathmandu,10.0,west,6,0,0
2.5,6.0,4.0,1,2.15,3.3,10.889999999999999,lalitpur,12.0,north,15,0,0
2.0,5.0,5.0,1,7.7,6.0,36.0,kathmandu,20.0,east,9,0,0
2.5,4.0,3.0,1,3.5,5.0,25.0,kathmandu,16.5,south-west,11,0,0
2.5,5.0,6.0,1,6.5,12.0,144.0,kathmandu,16.5,north-west,7,0,0
2.5,5.0,6.0,1,10.0,12.0,144.0,kathmandu,16.5,north,12,0,0
4.5,8.0,4.0,1,2.7,4.0,16.0,kathmandu,11.0,west,12,0,0
2.5,4.0,4.0,1,4.25,5.2,27.040000000000003,lalitpur,15.0,south-west,6,0,0
2.5,5.0,3.0,0,2.2,4.0,16.0,kathmandu,10.0,east,6,2,5
2.5,4.0,3.0,0,2.25,4.0,16.0,kathmandu,13.0,east,6,2,3
2.5,6.0,3.0,0,2.5,3.7,13.690000000000001,kathmandu,12.0,east,6,1,2
2.0,4.0,2.0,0,3.5,4.7,22.090000000000003,lalitpur,13.0,west-south,17,2,3
5.5,11.0,9.0,0,16.0,12.0,144.0,lalitpur,18.0,east,8,3,5
2.5,6.0,3.0,0,3.0,3.7,13.690000000000001,kathmandu,10.0,north-east,6,1,2
2.5,6.0,3.0,0,2.6,3.2,10.240000000000002,kathmandu,16.0,west,12,1,2
3.0,6.0,3.0,0,2.2,2.5,6.25,kathmandu,13.0,west,8,1,3
3.0,4.0,3.0,0,2.0,2.5,6.25,kathmandu,10.0,west,7,1,3
4.0,4.0,3.0,0,3.5,3.8,14.44,kathmandu,14.0,west,12,2,5
2.5,8.0,3.0,0,2.2,3.0,9.0,kathmandu,13.0,east,12,1,2
2.5,4.0,3.0,0,1.65,3.0,9.0,kathmandu,12.0,west,5,1,4
3.5,8.0,3.0,0,1.85,4.5,20.25,kathmandu,13.0,east,3,1,1
3.5,3.0,1.0,0,1.15,3.1,9.610000000000001,kathmandu,13.0,east,3,1,3
3.0,7.0,4.0,0,1.7,3.5,12.25,kathmandu,13.0,east,3,2,5
3.0,5.0,3.0,0,3.3,3.0,9.0,kathmandu,13.0,north,3,1,3
2.5,6.0,3.0,0,3.1,3.5,12.25,kathmandu,12.0,east,10,1,2
3.5,5.0,3.0,0,2.35,3.1,9.610000000000001,kathmandu,14.0,south-east,3,1,3
2.5,5.0,5.0,0,12.0,14.5,210.25,kathmandu,13.0,south,23,3,10
2.5,6.0,4.0,0,4.5,3.2,10.240000000000002,kathmandu,13.0,south,4,1,3
2.5,5.0,3.0,0,3.15,3.5,12.25,lalitpur,13.0,west,4,1,2
2.5,4.0,4.0,0,3.0,3.0,9.0,kathmandu,16.0,west,4,1,2
2.5,6.0,3.0,0,6.0,6.0,36.0,kathmandu,12.0,south-east,9,2,2
2.5,6.0,4.0,0,2.55,4.1,16.81,kathmandu,13.0,east/south,3,1,2
2.5,5.0,6.0,0,6.15,5.3,28.09,kathmandu,13.0,south-west,3,2,8
2.5,5.0,6.0,0,5.0,5.3,28.09,kathmandu,13.0,south-west,3,2,8
2.5,5.0,6.0,0,3.85,5.3,28.09,kathmandu,16.0,south-west,9,2,8
4.0,9.0,3.0,0,3.6,3.2,10.240000000000002,kathmandu,20.0,south,4,1,2
3.5,6.0,4.0,0,2.85,4.0,16.0,kathmandu,13.0,north-west,3,2,2
2.5,7.0,5.0,0,3.55,3.1,9.610000000000001,kathmandu,20.0,north,4,1,3
2.5,7.0,5.0,0,5.5,6.0,36.0,kathmandu,18.0,south-west,3,2,5
2.5,6.0,7.0,0,4.25,7.0,49.0,kathmandu,13.0,west,4,2,5
2.5,4.0,4.0,1,2.7,6.0,36.0,kathmandu,20.0,south,32,0,0
2.5,3.0,3.0,0,2.25,2.2,4.840000000000001,kathmandu,10.0,south,3,1,3
2.5,6.0,4.0,0,2.85,4.0,16.0,kathmandu,12.0,south,3,1,3
2.5,4.0,4.0,0,3.8,5.3,28.09,kathmandu,13.0,south,3,10,10
2.5,9.0,6.0,0,4.2,7.2,51.84,kathmandu,16.0,east,8,2,3
2.5,6.0,3.0,0,2.45,2.2,4.840000000000001,kathmandu,12.0,north,8,1,2
2.5,5.0,4.0,0,6.8,6.0,36.0,lalitpur,13.0,north,8,1,3
2.5,7.0,5.0,0,4.5,4.0,16.0,kathmandu,13.0,south-east,8,1,3
3.0,11.0,7.0,0,8.0,16.0,256.0,kathmandu,16.0,east-south,6,3,10
2.5,7.0,4.0,0,2.99,3.1,9.610000000000001,kathmandu,12.0,north,22,1,5
2.5,8.0,4.0,0,3.75,4.0,16.0,kathmandu,13.0,north-west,20,2,5
2.5,5.0,3.0,0,32.5,3.0,9.0,kathmandu,14.0,south,15,1,3
2.5,4.0,3.0,0,2.85,3.2,10.240000000000002,kathmandu,20.0,south-west,15,1,3
2.5,6.0,7.0,0,6.0,10.2,104.03999999999999,kathmandu,14.0,west/north,6,2,3
3.5,7.0,6.0,0,4.15,4.2,17.64,kathmandu,13.0,east-north,3,2,4
2.5,8.0,5.0,0,4.2,8.0,64.0,kathmandu,13.0,east,3,2,2
2.5,6.0,3.0,0,3.15,3.0,9.0,kathmandu,13.0,north,3,1,3
2.5,5.0,3.0,0,2.65,3.0,9.0,kathmandu,13.0,south,9,1,2
2.5,6.0,5.0,0,3.75,5.5,30.25,kathmandu,13.0,south-west,8,2,5
3.0,6.0,5.0,0,2.25,3.0,9.0,kathmandu,12.0,west/north,8,2,5
2.5,5.0,4.0,0,2.6,3.1,9.610000000000001,kathmandu,13.0,west,6,1,3
2.5,8.0,3.0,0,2.95,2.5,6.25,kathmandu,20.0,east,3,1,2
2.0,4.0,5.0,0,3.35,4.0,16.0,kathmandu,16.0,north,9,1,3
2.5,4.0,1.0,0,3.0,4.0,16.0,kathmandu,13.0,east,9,1,2
3.0,9.0,4.0,0,3.85,6.7,44.89,kathmandu,10.0,west,20,2,6
2.5,6.0,5.0,0,2.75,3.0,9.0,lalitpur,13.0,north,17,1,2
3.0,7.0,7.0,0,3.45,5.0,25.0,lalitpur,13.0,east,14,2,3
2.5,5.0,2.0,0,4.9,4.2,17.64,kathmandu,20.0,south-east,6,1,3
3.0,5.0,3.0,0,2.7,2.5,6.25,kathmandu,20.0,south,6,1,3
3.0,12.0,4.0,0,2.5,2.3,5.289999999999999,kathmandu,7.0,east,18,0,5
2.5,6.0,5.0,1,2.75,3.5,12.25,lalitpur,13.0,east,3,0,0
3.5,7.0,7.0,0,3.8,5.0,25.0,kathmandu,13.0,south-west,3,2,5
2.5,8.0,5.0,0,3.9,4.5,20.25,kathmandu,13.0,south,17,2,5
2.5,8.0,2.0,0,1.55,3.5,12.25,kathmandu,13.0,east/west,17,2,5
2.5,3.0,1.0,0,3.3,5.3,28.09,kathmandu,8.0,south,17,1,5
2.5,3.0,2.0,0,1.45,2.2,4.840000000000001,kathmandu,13.0,south,10,1,2
2.0,2.0,2.0,0,12.75,14.0,196.0,kathmandu,14.0,east-north,3,3,4
3.5,5.0,3.0,0,2.15,3.0,9.0,lalitpur,13.0,south,3,1,2
2.5,9.0,3.0,0,6.5,7.0,49.0,kathmandu,8.0,south-east,34,0,10
2.5,4.0,4.0,0,2.85,3.5,12.25,kathmandu,14.0,south-east,3,1,3
2.5,4.0,4.0,0,4.1,4.0,16.0,kathmandu,14.0,south,3,2,3
2.5,12.0,5.0,0,4.7,5.0,25.0,kathmandu,12.5,south,8,2,3
1.0,4.0,3.0,1,2.55,2.7,7.290000000000001,kathmandu,13.0,north,4,0,0
2.5,6.0,4.0,0,3.2,3.0,9.0,kathmandu,13.0,east,3,1,3
2.5,6.0,3.0,0,2.65,4.0,16.0,kathmandu,13.0,east,3,1,3
2.5,6.0,3.0,0,2.35,5.0,25.0,kathmandu,13.0,east,4,1,3
2.5,7.0,3.0,0,2.65,2.3,5.289999999999999,kathmandu,16.0,east,14,1,3
2.5,6.0,5.0,0,3.98,5.0,25.0,kathmandu,13.0,west,7,1,5
1.0,5.0,3.0,0,3.4,5.5,30.25,lalitpur,13.0,east,7,2,12
2.5,5.0,4.0,0,3.2,4.0,16.0,bhaktapur,10.0,north,7,1,3
3.5,5.0,4.0,0,3.95,4.0,16.0,kathmandu,13.0,east-north,3,1,4
3.5,6.0,3.0,0,2.85,3.7,13.690000000000001,kathmandu,13.0,north-west,3,1,3
2.0,6.0,3.0,0,2.6,3.0,9.0,kathmandu,13.0,south-west,3,1,3
2.0,5.0,2.0,0,3.0,2.3,5.289999999999999,kathmandu,14.0,east,3,1,3
2.5,5.0,4.0,0,1.95,3.0,9.0,kathmandu,10.0,east-north,3,1,2
2.5,5.0,3.0,0,1.85,2.3,5.289999999999999,kathmandu,10.0,north/east,8,1,2
2.5,11.0,5.0,0,4.65,8.0,64.0,kathmandu,13.0,north/east,4,2,4
2.0,5.0,5.0,0,2.9,3.1,9.610000000000001,lalitpur,13.0,east-north,3,1,3
3.0,11.0,5.0,0,3.5,4.5,20.25,kathmandu,12.0,south-east,4,1,0
1.5,4.0,3.0,0,2.15,2.3,5.289999999999999,lalitpur,13.0,south,4,1,3
